Name;ReleaseDate;Action;Adventure;Children;Comedy;Crime;Documentary;Drama;Fantasy;Noir;Horror;Musical;Mystery;Romance;SciFi;Thriller;War;Western;AvgRating;Watches
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973);1973;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
True Grit (1969);1969;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.74;320
Roadside Prophets (1992);1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.75;12
Madame Sousatzka (1988);1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.22;59
Max Dugan Returns (1983);1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.05;96
Midnight Express (1978);1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.01;295
Misery (1990);1990;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.83;884
Mr. Saturday Night (1992);1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.71;177
Murphy's Romance (1985);1985;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.55;269
My Life (1993);1993;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.51;88
Solaris (Solyaris) (1972);1972;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.45;143
Network (1976);1976;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.02;688
No Way Out (1987);1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.87;355
North Dallas Forty (1979);1979;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;167
Odd Couple, The (1968);1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03;389
Outlaw Josey Wales, The (1976);1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.04;365
Black and White (1999);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.85;92
Frequency (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.76;821
Ready to Rumble (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.59;66
Return to Me (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.68;454
Rules of Engagement (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.35;420
Joe Gould's Secret (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.16;62
Me Myself I (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.19;192
Bell, Book and Candle (1958);1958;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.77;227
Bells, The (1926);1926;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4.5;2
End of Violence, The (1997);1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.87;54
Force 10 from Navarone (1978);1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.35;199
How to Stuff a Wild Bikini (1965);1965;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;32
Mystery Train (1989);1989;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3.88;188
Sacco and Vanzetti (Sacco e Vanzetti) (1971);1971;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;3
Taffin (1988);1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.13;8
Arthur (1981);1981;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.43;534
Bachelor Party (1984);1984;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.14;360
Parenthood (1989);1989;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.77;811
Predator (1987);1987;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.65;1297
Prince of Tides, The (1991);1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.16;321
Postman Always Rings Twice, The (1981);1981;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.47;155
Smoking/No Smoking (1993);1993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
All the Vermeers in New York (1990);1990;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.04;27
Freedom for Us (? nous la libert?) (1931);1931;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76;21
Actor's Revenge, An (Yukinojo Henge) (1963);1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;7
28 Days (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;505
American Psycho (2000);2000;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3.22;630
Keeping the Faith (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.75;489
Where the Money Is (2000);2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.32;34
East is East (1999);1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.66;176
Filth and the Fury, The (2000);2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.85;39
Passion of Mind (1999);1999;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2.75;28
Third World Cop (1999);1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
Coming Apart (1969);1969;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2
Diner (1982);1982;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;839
Shakes the Clown (1991);1991;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92;97
Cabaret (1972);1972;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.9;443
What Ever Happened to Baby Jane? (1962);1962;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.72;223
Prick Up Your Ears (1987);1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.79;77
Auntie Mame (1958);1958;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.84;274
Guys and Dolls (1955);1955;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.79;260
Hunger, The (1983);1983;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.43;160
Marathon Man (1976);1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.93;400
Caddyshack (1980);1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;967
Gossip (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.77;82
Love and Basketball (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.45;119
U-571 (2000);2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.54;908
Virgin Suicides, The (1999);1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.63;328
Jennifer 8 (1992);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.9;116
Law, The (Le Legge) (1958);1958;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Limelight (1952);1952;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.67;30
Phantom Love (Ai No Borei) (1978);1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Stacy's Knights (1982);1982;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Committed (2000);2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.04;26
Crow: Salvation, The (2000);2000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.92;13
Flintstones in Viva Rock Vegas, The (2000);2000;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;128
Where the Heart Is (2000);2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;277
Big Kahuna, The (2000);2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;304
Bossa Nova (1999);1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;35
Smiling Fish and Goat on Fire (1999);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;26
Idiots, The (Idioterne) (1998);1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.35;37
Last September, The (1999);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.9;10
Time Code (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.38;127
Carnosaur (1993);1993;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.73;77
Carnosaur 2 (1995);1995;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.46;26
Carnosaur 3: Primal Species (1996);1996;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.06;17
Defying Gravity (1997);1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.33;3
Hidden, The (1987);1987;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.68;284
Two Moon Juction (1988);1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.65;60
Gladiator (2000);2000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.11;1924
I Dreamed of Africa (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.49;68
Up at the Villa (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.07;29
Human Traffic (1999);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.79;14
Jails, Hospitals & Hip-Hop (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Black Tights (Les Collants Noirs) (1960);1960;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Breathless (1983);1983;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2.77;129
Great Locomotive Chase, The (1956);1956;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.84;19
Idolmaker, The (1980);1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.39;28
Inferno (1980);1980;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;30
King of Marvin Gardens, The (1972);1972;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.33;48
Kill, Baby... Kill! (Operazione Paura) (1966);1966;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.5801;0
Lords of Flatbush, The (1974);1974;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86;85
Mr. Mom (1983);1983;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.41;628
Time Masters (Les Ma?res du Temps) (1982);1982;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.5;8
Battlefield Earth (2000);2000;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.61;342
Center Stage (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.3;182
Held Up (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
Screwed (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53;60
Whipped (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.73;37
Hamlet (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.46;179
Anchors Aweigh (1945);1945;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3.63;103
Blue Hawaii (1961);1961;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2.83;121
Castaway Cowboy, The (1974);1974;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2
G. I. Blues (1960);1960;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.98;49
Gay Deceivers, The (1969);1969;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;3
Gypsy (1962);1962;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.7;122
King Creole (1958);1958;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3.1;51
On the Town (1949);1949;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.94;169
One Little Indian (1973);1973;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;5;1
Pee-wee's Big Adventure (1985);1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41;861
Regret to Inform (1998);1998;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;4
Roustabout (1964);1964;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.53;34
Saludos Amigos (1943);1943;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;15
Slipper and the Rose, The (1976);1976;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3.63;30
Things Change (1988);1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76;94
Honeymoon in Vegas (1992);1992;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.22;542
Dinosaur (2000);2000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.22;345
Loser (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.46;138
Road Trip (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.27;419
Small Time Crooks (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;369
Hollywood Knights, The (1980);1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.26;92
Myth of Fingerprints, The (1997);1997;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;50
Possession (1981);1981;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1.67;3
Twelve Chairs, The (1970);1970;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.83;84
Mission: Impossible 2 (2000);2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.2;1313
Shanghai Noon (2000);2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.65;791
Better Living Through Circuitry (1999);1999;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.81;16
8 1/2 Women (1999);1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.47;49
Carnival of Souls (1962);1962;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3.48;107
Flying Tigers (1942);1942;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.42;101
Gold Rush, The (1925);1925;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.19;275
House of Exorcism, The (La Casa dell'esorcismo) (1974);1974;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.5801;0
It's in the Water (1998);1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.67;3
Monsieur Verdoux (1947);1947;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;40
On Her Majesty's Secret Service (1969);1969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.46;353
Seven Days in May (1964);1964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.25;165
Spy Who Loved Me, The (1977);1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.61;487
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998);1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.78;9
Vagabond (Sans toit ni loi) (1985);1985;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.95;20
Moonraker (1979);1979;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3.19;652
Man with the Golden Gun, The (1974);1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.63;461
King in New York, A (1957);1957;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.42;12
Woman of Paris, A (1923);1923;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.75;8
In Old California (1942);1942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.08;13
Fighting Seabees, The (1944);1944;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.44;101
Dark Command (1940);1940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.35;17
Cleo From 5 to 7 (Cl? de 5 ?7) (1962);1962;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.61;18
Big Momma's House (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44;180
Running Free (2000);2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1
Abominable Snowman, The (1957);1957;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.67;9
American Gigolo (1980);1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.17;295
Anguish (Angustia) (1986);1986;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.5801;0
Blood Spattered Bride, The (La Novia Ensangrentada) (1972);1972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
City of the Living Dead (Paura nella citt?dei morti viventi) (1980);1980;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;5
Endless Summer, The (1966);1966;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.79;149
Guns of Navarone, The (1961);1961;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.96;502
Blow-Out (La Grande Bouffe) (1973);1973;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.78;50
Lured (1947);1947;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1
Pandora and the Flying Dutchman (1951);1951;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.67;6
Quatermass and the Pit (1967);1967;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.65;69
Quatermass II (1957);1957;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.21;38
Puppet Master (1989);1989;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2.86;157
Puppet Master II (1990);1990;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2.21;82
Puppet Master III: Toulon's Revenge (1991);1991;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2.1;92
Puppet Master 4 (1993);1993;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.86;58
Puppet Master 5: The Final Chapter (1994);1994;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.69;54
Curse of the Puppet Master (1998);1998;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.73;26
Retro Puppetmaster (1999);1999;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1.67;6
Rent-A-Cop (1988);1988;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;35
Romeo and Juliet (1968);1968;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.92;356
Stay Tuned (1992);1992;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;71
Story of G.I. Joe, The (1945);1945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.67;21
Blazing Saddles (1974);1974;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4.05;1119
Benji (1974);1974;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.97;156
Benji the Hunted (1987);1987;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.32;31
For the Love of Benji (1977);1977;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;47
White Christmas (1954);1954;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.83;271
Eraserhead (1977);1977;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3.47;199
Baraka (1992);1992;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.89;45
Man with the Golden Arm, The (1955);1955;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.76;90
Decline of Western Civilization, The (1981);1981;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.27;62
Decline of Western Civilization Part II: The Metal Years, The (1988);1988;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.94;47
For a Few Dollars More (1965);1965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.92;325
Magnum Force (1973);1973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.69;210
Blood Simple (1984);1984;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4.22;628
Fabulous Baker Boys, The (1989);1989;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.37;358
Prizzi's Honor (1985);1985;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.59;545
Flatliners (1990);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.25;413
Light Years (1988);1988;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2
Porky's (1981);1981;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.73;339
Porky's II: The Next Day (1983);1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;141
Porky's Revenge (1985);1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;122
Private School (1983);1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.57;42
Class of Nuke 'Em High (1986);1986;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2.29;58
Toxic Avenger, The (1985);1985;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2.7;182
Toxic Avenger, Part II, The (1989);1989;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1.85;62
Toxic Avenger Part III: The Last Temptation of Toxie, The (1989);1989;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1.81;53
Night of the Creeps (1986);1986;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2.55;65
Predator 2 (1990);1990;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2.87;643
Running Man, The (1987);1987;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.2;730
Starman (1984);1984;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;3.46;865
Brother from Another Planet, The (1984);1984;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.59;246
Alien Nation (1988);1988;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;3.22;504
Mad Max (1979);1979;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.66;1066
Mad Max 2 (a.k.a. The Road Warrior) (1981);1981;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.67;1034
Mad Max Beyond Thunderdome (1985);1985;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.17;722
Bird on a Wire (1990);1990;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2.58;380
Angel Heart (1987);1987;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;3.4;448
Nine 1/2 Weeks (1986);1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.08;237
Firestarter (1984);1984;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2.98;267
Sleepwalkers (1992);1992;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.39;113
Action Jackson (1988);1988;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.25;185
Sarafina! (1992);1992;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.21;33
Soapdish (1991);1991;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.23;365
Long Walk Home, The (1990);1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.74;85
Clara's Heart (1988);1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.14;66
Burglar (1987);1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45;88
Fatal Beauty (1987);1987;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2.37;67
Gone in 60 Seconds (2000);2000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2.97;584
American Pimp (1999);1999;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.31;61
Love's Labour's Lost (2000);2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.02;45
Sunshine (1999);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.67;87
Trixie (1999);1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.58;24
Live Virgin (1999);1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
Hamlet (1990);1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.73;269
Coming Home (1978);1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.72;195
American Pop (1981);1981;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.07;112
Assault on Precinct 13 (1976);1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.57;98
Near Dark (1987);1987;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3.71;148
One False Move (1991);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.96;148
Shaft (1971);1971;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.41;222
Conversation, The (1974);1974;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4.25;453
Cutter's Way (1981);1981;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.4;43
Fury, The (1978);1978;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.99;71
Paper Chase, The (1973);1973;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.84;289
Prince of the City (1981);1981;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.49;57
Serpico (1973);1973;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.98;495
Big Carnival, The (1951);1951;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.79;39
Lonely Are the Brave (1962);1962;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;50
Sugarland Express, The (1974);1974;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.45;77
Trouble in Paradise (1932);1932;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.98;40
Big Trouble in Little China (1986);1986;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41;584
Badlands (1973);1973;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4.08;241
Battleship Potemkin, The (Bronenosets Potyomkin) (1925);1925;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.97;234
